time,arb_id,data_hex,alert_type,detail
1772213064.9940069,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=148 thresh=80
1772213064.9991653,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=149 thresh=80
1772213065.0038126,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=150 thresh=80
1772213065.004284,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=151 thresh=80
1772213065.009773,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=152 thresh=80
1772213065.0153105,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=153 thresh=80
1772213065.020886,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=153 thresh=80
1772213065.0260823,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=154 thresh=80
1772213065.031178,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=155 thresh=80
1772213065.0331779,0x300,0101010101010101,,
1772213065.03633,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=156 thresh=80
1772213065.0419505,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=157 thresh=80
1772213065.047044,0x200,0001020304050607,,
1772213065.0474603,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=158 thresh=80
1772213065.0530844,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=159 thresh=80
1772213065.0545585,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=160 thresh=80
1772213065.0582254,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=161 thresh=80
1772213065.0634334,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=162 thresh=80
1772213065.069326,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=162 thresh=80
1772213065.074474,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=163 thresh=80
1772213065.0800688,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=164 thresh=80
1772213065.0856328,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=165 thresh=80
